"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CXCL3",156.284480682654,2.23017115699607,0.258320712139773,8.63334240031577,5.95847323512391e-18,1.62745765628684e-15
"NFKBIA",2308.79915463317,0.893625024212917,0.104936479972787,8.51586621206142,1.65349640448571e-17,4.4180705016378e-15
"MAFF",447.762099593416,1.1321261864572,0.134104209551507,8.44213757527399,3.11586314673508e-17,8.14831360351509e-15
"SPRR2E",47.1543484973213,3.59623588056339,0.427621463940971,8.40985821296336,4.10506656124093e-17,1.05115360633775e-14
"XAF1",94.7852792645639,2.53127787129333,0.308928668617632,8.19372925996178,2.53254379368202e-16,6.35255015676443e-14
"HEPHL1",230.544868320824,1.30696151226159,0.160452434155815,8.14547637832909,3.77791591687622e-16,9.28687290686513e-14
"NFKBIZ",1147.9833361336,0.907751450462672,0.111752950663573,8.12284100842597,4.55395723597539e-16,1.09750369387007e-13
"KRT15",10605.276981174,-0.936322919453422,0.117362881505252,-7.9780157699308,1.48704399717743e-15,3.48859108689694e-13
"IL1A",2102.12472556086,1.07105972056494,0.134275388273666,7.97659000904934,1.50431476369325e-15,3.48859108689694e-13
"C1QTNF1",112.550236754738,1.87025741177262,0.237433032053282,7.87698912657158,3.35364084343551e-15,7.63325918641961e-13
"BPGM",822.127032802291,0.955912662522051,0.122531035745336,7.801392167359,6.12279133422251e-15,1.36827687798053e-12
"IVL",2146.68713641609,1.03679411256287,0.134520844595011,7.70731194622098,1.28495446781762e-14,2.79639534047739e-12
"IFI27",320.047880914232,2.89320543026609,0.375441758643266,7.70613647432631,1.29683943053626e-14,2.79639534047739e-12
"CSF2",45.5691066089466,2.98156484998133,0.401119963675012,7.43310011963653,1.06081544219397e-13,2.24801424138036e-11
"G0S2",2429.87002250736,0.836937977341343,0.115173319339801,7.26676961416809,3.68185950886239e-13,7.67012461414027e-11
"BCL2A1",66.2647727197736,2.28403803724063,0.316020200680298,7.22750644523284,4.91942802761656e-13,1.00774483145725e-10
"IFITM10",194.803673315392,-1.57230173716426,0.218580264843145,-7.19324655541322,6.32685403783778e-13,1.27480922916499e-10
"IFITM1",113.656246434125,1.61458092664967,0.231423116609056,6.97674869437173,3.02089361556271e-12,5.9886779724002e-10
"OLFML2A",413.865887914851,-0.957064534041892,0.137372766966182,-6.9669160429556,3.23963865936271e-12,6.32038075590906e-10
"SERPINB1",1811.72369746405,0.729327504028284,0.105540123654216,6.91042874289025,4.83191104023282e-12,9.27953415554713e-10
"MXRA5",722.653028525898,-0.907349679076396,0.133061675669515,-6.81901587749412,9.16662710073716e-12,1.73333867223324e-09
"EFNA1",1305.99425647912,0.72615369439369,0.106811977602912,6.79842945229669,1.05765782016122e-11,1.96964731327296e-09
"TGM1",825.1067488331,0.792721497623279,0.118750053135304,6.6755464666618,2.46312603630968e-11,4.51854956899735e-09
"THBD",405.276716380803,-0.985423168038089,0.150960970309363,-6.52766848291097,6.68013468690065e-11,1.20743434465729e-08
"GPNMB",2060.57260285142,-0.798097666200393,0.122572286545021,-6.51124074369983,7.45325787725424e-11,1.3276520662222e-08
"TUBA1C",3539.04611518971,0.663395332645104,0.102726550550484,6.45787607089059,1.06182637161019e-10,1.86441541906584e-08
